uid,data
1535700394397,"{""uid"":1535700394397,""townSize"":""none"",""score"":16026,""evilness"":true,""gender"":""Muž"",""age"":""Přes 35 let""}"
1535706718847,"{""uid"":1535706718847,""townSize"":""Nad 50 000 obyvatel"",""score"":16231,""evilness"":true,""gender"":""Muž"",""age"":""18–35 let""}"
1535706209917,"{""uid"":1535706209917,""townSize"":""5 000–50 000 obyvatel"",""score"":15982,""evilness"":true,""gender"":""Muž"",""age"":""18–35 let""}"
1535704178592,"{""uid"":1535704178592,""townSize"":""none"",""score"":15705,""evilness"":true,""gender"":""Muž"",""age"":""18–35 let""}"
1535710214347,"{""uid"":1535710214347,""townSize"":""Nad 50 000 obyvatel"",""score"":16050,""evilness"":true,""gender"":""Muž"",""age"":""18–35 let""}"
1535707522432,"{""uid"":1535707522432,""townSize"":""Nad 50 000 obyvatel"",""score"":15290,""evilness"":true,""gender"":""Muž"",""age"":""18–35 let""}"
1535706826067,"{""uid"":1535706826067,""townSize"":""none"",""score"":14500,""evilness"":false,""gender"":""none"",""age"":""none""}"
1535713278197,"{""uid"":1535713278197,""townSize"":""Nad 50 000 obyvatel"",""score"":16026,""evilness"":true,""gender"":""Muž"",""age"":""18–35 let""}"
1535713629141,"{""uid"":1535713629141,""townSize"":""Nad 50 000 obyvatel"",""score"":15591,""evilness"":true,""gender"":""Muž"",""age"":""Přes 35 let""}"
1535704553762,"{""uid"":1535704553762,""townSize"":""none"",""score"":15371,""evilness"":true,""gender"":""Muž"",""age"":""18–35 let""}"
1535715636372,"{""uid"":1535715636372,""townSize"":""Nad 50 000 obyvatel"",""score"":15376,""evilness"":true,""gender"":""Muž"",""age"":""18–35 let""}"
1535706919363,"{""uid"":1535706919363,""townSize"":""5 000–50 000 obyvatel"",""score"":16214,""evilness"":true,""gender"":""Muž"",""age"":""18–35 let""}"
1535715289485,"{""uid"":1535715289485,""townSize"":""Nad 50 000 obyvatel"",""score"":15365,""evilness"":true,""gender"":""Muž"",""age"":""Přes 35 let""}"
1535706969844,"{""uid"":1535706969844,""townSize"":""Nad 50 000 obyvatel"",""score"":15591,""evilness"":true,""gender"":""Muž"",""age"":""18–35 let""}"
1535696424792,"{""uid"":1535696424792,""townSize"":""none"",""score"":16009,""evilness"":true,""gender"":""Muž"",""age"":""18–35 let""}"
1535712524104,"{""uid"":1535712524104,""townSize"":""Pod 5 000 obyvatel"",""score"":15658,""evilness"":true,""gender"":""Muž"",""age"":""18–35 let""}"
1535707808554,"{""uid"":1535707808554,""townSize"":""Pod 5 000 obyvatel"",""score"":16020,""evilness"":true,""gender"":""Muž"",""age"":""18–35 let""}"
1535703621560,"{""uid"":1535703621560,""townSize"":""none"",""score"":16009,""evilness"":true,""gender"":""Žena"",""age"":""18–35 let""}"
1535710824136,"{""uid"":1535710824136,""townSize"":""Nad 50 000 obyvatel"",""score"":14834,""evilness"":true,""gender"":""Žena"",""age"":""Přes 35 let""}"
1535710857197,"{""uid"":1535710857197,""townSize"":""Pod 5 000 obyvatel"",""score"":15656,""evilness"":true,""gender"":""Muž"",""age"":""18–35 let""}"
1535706604893,"{""uid"":1535706604893,""townSize"":""Nad 50 000 obyvatel"",""score"":15683,""evilness"":true,""gender"":""Žena"",""age"":""18–35 let""}"
1535714304938,"{""uid"":1535714304938,""townSize"":""none"",""score"":14868,""evilness"":true,""gender"":""none"",""age"":""none""}"
1535714308796,"{""uid"":1535714308796,""townSize"":""5 000–50 000 obyvatel"",""score"":15654,""evilness"":true,""gender"":""Muž"",""age"":""Přes 35 let""}"
1535712122667,"{""uid"":1535712122667,""townSize"":""Pod 5 000 obyvatel"",""score"":15941,""evilness"":true,""gender"":""Muž"",""age"":""18–35 let""}"
1535713262405,"{""uid"":1535713262405,""townSize"":""none"",""score"":15250,""evilness"":true,""gender"":""none"",""age"":""none""}"
1535714191605,"{""uid"":1535714191605,""townSize"":""5 000–50 000 obyvatel"",""score"":15829,""evilness"":true,""gender"":""Muž"",""age"":""18–35 let""}"
1535702215458,"{""uid"":1535702215458,""townSize"":""none"",""score"":16220,""evilness"":true,""gender"":""Žena"",""age"":""18–35 let""}"
1535709413239,"{""uid"":1535709413239,""townSize"":""Nad 50 000 obyvatel"",""score"":15645,""evilness"":false,""gender"":""Muž"",""age"":""18–35 let""}"
1535707025080,"{""uid"":1535707025080,""townSize"":""Pod 5 000 obyvatel"",""score"":15841,""evilness"":true,""gender"":""Muž"",""age"":""18–35 let""}"
1535702492791,"{""uid"":1535702492791,""townSize"":""none"",""score"":15814,""evilness"":true,""gender"":""Muž"",""age"":""18–35 let""}"
1535702123625,"{""uid"":1535702123625,""townSize"":""none"",""score"":16018,""evilness"":false,""gender"":""Muž"",""age"":""18–35 let""}"
1535715806845,"{""uid"":1535715806845,""townSize"":""none"",""score"":15207,""evilness"":true,""gender"":""none"",""age"":""none""}"
1535700634748,"{""uid"":1535700634748,""townSize"":""none"",""score"":15350,""evilness"":true,""gender"":""Muž"",""age"":""Přes 35 let""}"
1535704808503,"{""uid"":1535704808503,""townSize"":""none"",""score"":16023,""evilness"":true,""gender"":""Muž"",""age"":""18–35 let""}"
1535713985125,"{""uid"":1535713985125,""townSize"":""Nad 50 000 obyvatel"",""score"":14574,""evilness"":true,""gender"":""Muž"",""age"":""18–35 let""}"
1535713972587,"{""uid"":1535713972587,""townSize"":""Nad 50 000 obyvatel"",""score"":15347,""evilness"":true,""gender"":""Muž"",""age"":""18–35 let""}"
1535702237929,"{""uid"":1535702237929,""townSize"":""none"",""score"":16007,""evilness"":true,""gender"":""Muž"",""age"":""18–35 let""}"
1535707647445,"{""uid"":1535707647445,""townSize"":""Nad 50 000 obyvatel"",""score"":15714,""evilness"":true,""gender"":""Muž"",""age"":""18–35 let""}"
1535711008643,"{""uid"":1535711008643,""townSize"":""5 000–50 000 obyvatel"",""score"":15830,""evilness"":true,""gender"":""Muž"",""age"":""18–35 let""}"
1535704454901,"{""uid"":1535704454901,""townSize"":""none"",""score"":15825,""evilness"":false,""gender"":""Žena"",""age"":""18–35 let""}"
1535706632824,"{""uid"":1535706632824,""townSize"":""Nad 50 000 obyvatel"",""score"":15373,""evilness"":false,""gender"":""Žena"",""age"":""18–35 let""}"
1535714087525,"{""uid"":1535714087525,""townSize"":""Nad 50 000 obyvatel"",""score"":15669,""evilness"":true,""gender"":""Muž"",""age"":""18–35 let""}"
1535706196393,"{""uid"":1535706196393,""townSize"":""5 000–50 000 obyvatel"",""score"":15804,""evilness"":false,""gender"":""Muž"",""age"":""18–35 let""}"
1535706130343,"{""uid"":1535706130343,""townSize"":""Nad 50 000 obyvatel"",""score"":16041,""evilness"":true,""gender"":""Muž"",""age"":""18–35 let""}"
1535702820435,"{""uid"":1535702820435,""townSize"":""none"",""score"":15306,""evilness"":true,""gender"":""Muž"",""age"":""18–35 let""}"
1535714432977,"{""uid"":1535714432977,""townSize"":""Nad 50 000 obyvatel"",""score"":14950,""evilness"":true,""gender"":""Muž"",""age"":""Do 18 let""}"
1535706963176,"{""uid"":1535706963176,""townSize"":""Nad 50 000 obyvatel"",""score"":15982,""evilness"":true,""gender"":""Muž"",""age"":""18–35 let""}"
1535712822696,"{""uid"":1535712822696,""townSize"":""Nad 50 000 obyvatel"",""score"":16006,""evilness"":true,""gender"":""Muž"",""age"":""18–35 let""}"
1535701151925,"{""uid"":1535701151925,""townSize"":""none"",""score"":15627,""evilness"":false,""gender"":""Muž"",""age"":""18–35 let""}"
1535708228514,"{""uid"":1535708228514,""townSize"":""Nad 50 000 obyvatel"",""score"":15717,""evilness"":true,""gender"":""Žena"",""age"":""18–35 let""}"
1535705993424,"{""uid"":1535705993424,""townSize"":""none"",""score"":16237,""evilness"":true,""gender"":""Muž"",""age"":""18–35 let""}"
1535711471947,"{""uid"":1535711471947,""townSize"":""Nad 50 000 obyvatel"",""score"":15067,""evilness"":true,""gender"":""Žena"",""age"":""Přes 35 let""}"
1535707431783,"{""uid"":1535707431783,""townSize"":""none"",""score"":15672,""evilness"":true,""gender"":""Žena"",""age"":""18–35 let""}"
1535698731001,"{""uid"":1535698731001,""townSize"":""none"",""score"":15938,""evilness"":true,""gender"":""Muž"",""age"":""18–35 let""}"
1535709157924,"{""uid"":1535709157924,""townSize"":""Nad 50 000 obyvatel"",""score"":15795,""evilness"":false,""gender"":""Muž"",""age"":""Přes 35 let""}"
1535708897991,"{""uid"":1535708897991,""townSize"":""Nad 50 000 obyvatel"",""score"":16220,""evilness"":true,""gender"":""Muž"",""age"":""18–35 let""}"
1535710594846,"{""uid"":1535710594846,""townSize"":""none"",""score"":16257,""evilness"":true,""gender"":""Žena"",""age"":""18–35 let""}"
1535705357840,"{""uid"":1535705357840,""townSize"":""none"",""score"":15191,""evilness"":true,""gender"":""Muž"",""age"":""Přes 35 let""}"
1535702152250,"{""uid"":1535702152250,""townSize"":""none"",""score"":15947,""evilness"":true,""gender"":""Muž"",""age"":""18–35 let""}"
1535709449711,"{""uid"":1535709449711,""townSize"":""Nad 50 000 obyvatel"",""score"":16226,""evilness"":true,""gender"":""Muž"",""age"":""18–35 let""}"
1535705213871,"{""uid"":1535705213871,""townSize"":""none"",""score"":15432,""evilness"":true,""gender"":""Muž"",""age"":""18–35 let""}"
1535711516421,"{""uid"":1535711516421,""townSize"":""Nad 50 000 obyvatel"",""score"":15185,""evilness"":false,""gender"":""Žena"",""age"":""18–35 let""}"
1535702970743,"{""uid"":1535702970743,""townSize"":""none"",""score"":14323,""evilness"":false,""gender"":""Žena"",""age"":""18–35 let""}"
1535702655505,"{""uid"":1535702655505,""townSize"":""none"",""score"":16211,""evilness"":true,""gender"":""Muž"",""age"":""Přes 35 let""}"
1535706289912,"{""uid"":1535706289912,""townSize"":""none"",""score"":15626,""evilness"":true,""gender"":""Žena"",""age"":""Přes 35 let""}"
1535701908879,"{""uid"":1535701908879,""townSize"":""none"",""score"":14975,""evilness"":true,""gender"":""Muž"",""age"":""Přes 35 let""}"
1535710139289,"{""uid"":1535710139289,""townSize"":""Nad 50 000 obyvatel"",""score"":15612,""evilness"":false,""gender"":""Žena"",""age"":""Přes 35 let""}"
1535707577062,"{""uid"":1535707577062,""townSize"":""none"",""score"":15796,""evilness"":true,""gender"":""Muž"",""age"":""Přes 35 let""}"
1535702429511,"{""uid"":1535702429511,""townSize"":""none"",""score"":16250,""evilness"":true,""gender"":""Muž"",""age"":""18–35 let""}"
1535699756758,"{""uid"":1535699756758,""townSize"":""none"",""score"":15724,""evilness"":true,""gender"":""Muž"",""age"":""18–35 let""}"
1535697430668,"{""uid"":1535697430668,""townSize"":""none"",""score"":16000,""evilness"":true,""gender"":""Muž"",""age"":""18–35 let""}"
1535702216459,"{""uid"":1535702216459,""townSize"":""none"",""score"":16011,""evilness"":true,""gender"":""Muž"",""age"":""18–35 let""}"
1535700160337,"{""uid"":1535700160337,""townSize"":""none"",""score"":15399,""evilness"":true,""gender"":""Muž"",""age"":""18–35 let""}"
1535714883068,"{""uid"":1535714883068,""townSize"":""Nad 50 000 obyvatel"",""score"":16009,""evilness"":true,""gender"":""Muž"",""age"":""18–35 let""}"
1535701981773,"{""uid"":1535701981773,""townSize"":""none"",""score"":15716,""evilness"":true,""gender"":""Muž"",""age"":""18–35 let""}"
1535702775206,"{""uid"":1535702775206,""townSize"":""none"",""score"":16011,""evilness"":true,""gender"":""Muž"",""age"":""Přes 35 let""}"
1535701938386,"{""uid"":1535701938386,""townSize"":""none"",""score"":15317,""evilness"":true,""gender"":""Muž"",""age"":""18–35 let""}"
1535708050782,"{""uid"":1535708050782,""townSize"":""Nad 50 000 obyvatel"",""score"":15194,""evilness"":true,""gender"":""Muž"",""age"":""18–35 let""}"
1535707743666,"{""uid"":1535707743666,""townSize"":""Nad 50 000 obyvatel"",""score"":15938,""evilness"":false,""gender"":""Žena"",""age"":""18–35 let""}"
1535702061706,"{""uid"":1535702061706,""townSize"":""none"",""score"":15207,""evilness"":true,""gender"":""Žena"",""age"":""Přes 35 let""}"
1535703507660,"{""uid"":1535703507660,""townSize"":""none"",""score"":15619,""evilness"":true,""gender"":""Muž"",""age"":""Do 18 let""}"
1535713005029,"{""uid"":1535713005029,""townSize"":""Nad 50 000 obyvatel"",""score"":15763,""evilness"":true,""gender"":""Žena"",""age"":""Přes 35 let""}"
1535699759386,"{""uid"":1535699759386,""townSize"":""none"",""score"":16034,""evilness"":false,""gender"":""Muž"",""age"":""18–35 let""}"
1535707601738,"{""uid"":1535707601738,""townSize"":""Nad 50 000 obyvatel"",""score"":15942,""evilness"":false,""gender"":""Muž"",""age"":""Přes 35 let""}"
1535713833874,"{""uid"":1535713833874,""townSize"":""Nad 50 000 obyvatel"",""score"":15744,""evilness"":true,""gender"":""Žena"",""age"":""Přes 35 let""}"
1535701246959,"{""uid"":1535701246959,""townSize"":""none"",""score"":16009,""evilness"":true,""gender"":""Žena"",""age"":""18–35 let""}"
1535714963489,"{""uid"":1535714963489,""townSize"":""Nad 50 000 obyvatel"",""score"":15324,""evilness"":true,""gender"":""Muž"",""age"":""Přes 35 let""}"
1535700230085,"{""uid"":1535700230085,""townSize"":""none"",""score"":15561,""evilness"":true,""gender"":""Žena"",""age"":""18–35 let""}"
1535714482960,"{""uid"":1535714482960,""townSize"":""none"",""score"":15849,""evilness"":true,""gender"":""Muž"",""age"":""18–35 let""}"
1535704409062,"{""uid"":1535704409062,""townSize"":""none"",""score"":15685,""evilness"":false,""gender"":""Muž"",""age"":""18–35 let""}"
1535714817196,"{""uid"":1535714817196,""townSize"":""Nad 50 000 obyvatel"",""score"":15628,""evilness"":true,""gender"":""Žena"",""age"":""Do 18 let""}"
1535710161156,"{""uid"":1535710161156,""townSize"":""5 000–50 000 obyvatel"",""score"":15229,""evilness"":true,""gender"":""Muž"",""age"":""Přes 35 let""}"
1535702289709,"{""uid"":1535702289709,""townSize"":""none"",""score"":15894,""evilness"":false,""gender"":""Muž"",""age"":""18–35 let""}"
1535700067250,"{""uid"":1535700067250,""townSize"":""none"",""score"":16059,""evilness"":true,""gender"":""Muž"",""age"":""18–35 let""}"
1535710102892,"{""uid"":1535710102892,""townSize"":""Nad 50 000 obyvatel"",""score"":16025,""evilness"":true,""gender"":""Žena"",""age"":""18–35 let""}"
1535706822146,"{""uid"":1535706822146,""townSize"":""5 000–50 000 obyvatel"",""score"":16031,""evilness"":true,""gender"":""Muž"",""age"":""Přes 35 let""}"
1535714644676,"{""uid"":1535714644676,""townSize"":""5 000–50 000 obyvatel"",""score"":15414,""evilness"":false,""gender"":""Muž"",""age"":""Přes 35 let""}"
1535711315019,"{""uid"":1535711315019,""townSize"":""5 000–50 000 obyvatel"",""score"":15654,""evilness"":true,""gender"":""Muž"",""age"":""18–35 let""}"
1535705232594,"{""uid"":1535705232594,""townSize"":""Nad 50 000 obyvatel"",""score"":15225,""evilness"":false,""gender"":""Muž"",""age"":""18–35 let""}"
1535713206114,"{""uid"":1535713206114,""townSize"":""Nad 50 000 obyvatel"",""score"":15061,""evilness"":true,""gender"":""Žena"",""age"":""Přes 35 let""}"
1535699652373,"{""uid"":1535699652373,""townSize"":""none"",""score"":15422,""evilness"":true,""gender"":""Muž"",""age"":""18–35 let""}"
1535711857523,"{""uid"":1535711857523,""townSize"":""Nad 50 000 obyvatel"",""score"":15900,""evilness"":true,""gender"":""Muž"",""age"":""18–35 let""}"
1535712557728,"{""uid"":1535712557728,""townSize"":""Pod 5 000 obyvatel"",""score"":15043,""evilness"":true,""gender"":""Muž"",""age"":""18–35 let""}"
1535710883556,"{""uid"":1535710883556,""townSize"":""5 000–50 000 obyvatel"",""score"":14735,""evilness"":true,""gender"":""Muž"",""age"":""Přes 35 let""}"
1535696615737,"{""uid"":1535696615737,""townSize"":""none"",""score"":14457,""evilness"":true,""gender"":""Muž"",""age"":""18–35 let""}"
1535705103154,"{""uid"":1535705103154,""townSize"":""none"",""score"":16067,""evilness"":true,""gender"":""Muž"",""age"":""18–35 let""}"
1535712061411,"{""uid"":1535712061411,""townSize"":""Nad 50 000 obyvatel"",""score"":15761,""evilness"":false,""gender"":""Muž"",""age"":""Přes 35 let""}"
1535708426113,"{""uid"":1535708426113,""townSize"":""Nad 50 000 obyvatel"",""score"":16030,""evilness"":true,""gender"":""Muž"",""age"":""18–35 let""}"
1535707293174,"{""uid"":1535707293174,""townSize"":""Nad 50 000 obyvatel"",""score"":15300,""evilness"":true,""gender"":""Muž"",""age"":""18–35 let""}"
1535710885227,"{""uid"":1535710885227,""townSize"":""Nad 50 000 obyvatel"",""score"":15693,""evilness"":true,""gender"":""Žena"",""age"":""18–35 let""}"
1535703016263,"{""uid"":1535703016263,""townSize"":""none"",""score"":15317,""evilness"":true,""gender"":""Muž"",""age"":""18–35 let""}"
1535704758839,"{""uid"":1535704758839,""townSize"":""none"",""score"":15643,""evilness"":true,""gender"":""Muž"",""age"":""18–35 let""}"
1535711805167,"{""uid"":1535711805167,""townSize"":""5 000–50 000 obyvatel"",""score"":15820,""evilness"":true,""gender"":""Muž"",""age"":""Do 18 let""}"
1535713016954,"{""uid"":1535713016954,""townSize"":""5 000–50 000 obyvatel"",""score"":15341,""evilness"":true,""gender"":""Žena"",""age"":""18–35 let""}"
1535713911408,"{""uid"":1535713911408,""townSize"":""Nad 50 000 obyvatel"",""score"":16050,""evilness"":true,""gender"":""Muž"",""age"":""18–35 let""}"
1535702832861,"{""uid"":1535702832861,""townSize"":""none"",""score"":15546,""evilness"":true,""gender"":""Žena"",""age"":""18–35 let""}"
1535705030119,"{""uid"":1535705030119,""townSize"":""none"",""score"":15492,""evilness"":true,""gender"":""none"",""age"":""none""}"
1535707143859,"{""uid"":1535707143859,""townSize"":""Nad 50 000 obyvatel"",""score"":15870,""evilness"":true,""gender"":""Muž"",""age"":""18–35 let""}"
1535701424936,"{""uid"":1535701424936,""townSize"":""none"",""score"":16023,""evilness"":false,""gender"":""Muž"",""age"":""18–35 let""}"
